2025-06-25 13:13:05,492 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 13:15:45,299 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 13:15:45,302 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 13:15:45,684 INFO: Loaded 2 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 13:15:47,195 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 13:22:26,912 INFO: Duplicate detected with confidence 0.66. Original report ID: 1 [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:870]
2025-06-25 13:29:11,588 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 13:30:27,454 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 13:30:27,464 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 13:30:27,797 INFO: Loaded 2 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 13:30:29,277 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 13:30:45,168 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 13:30:45,174 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 13:30:45,878 INFO: Loaded 2 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 13:30:47,534 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 13:32:28,226 WARNING: User 2 attempted to upvote complaint 1 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:791]
2025-06-25 13:32:31,672 WARNING: User 2 attempted to upvote complaint 2 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:791]
2025-06-25 13:32:33,287 WARNING: User 2 attempted to upvote complaint 2 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:791]
2025-06-25 13:35:17,389 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 13:35:17,392 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 13:35:17,786 INFO: Loaded 2 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 13:35:19,304 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 13:52:22,407 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 13:52:22,414 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 13:52:22,855 INFO: Loaded 2 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 13:52:24,600 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 13:52:40,452 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 13:52:40,460 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 13:52:41,279 INFO: Loaded 2 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 13:52:42,876 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 13:56:37,563 INFO: No significant duplicate found. Registering as a new complaint. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:943]
2025-06-25 13:56:37,831 INFO: New complaint #5 added to the live detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:969]
2025-06-25 13:58:06,098 INFO: No significant duplicate found. Registering as a new complaint. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:943]
2025-06-25 13:58:06,368 INFO: New complaint #6 added to the live detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:969]
2025-06-25 13:58:38,512 WARNING: User 2 attempted to upvote complaint 6 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:820]
2025-06-25 13:58:43,036 WARNING: User 2 attempted to upvote complaint 5 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:820]
2025-06-25 13:58:59,138 INFO: Admin admin001 deleted complaint #6. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:636]
2025-06-25 21:39:19,080 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 21:39:19,098 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 21:39:19,712 INFO: Loaded 3 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 21:39:21,517 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 21:39:33,453 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:217]
2025-06-25 21:39:33,455 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:119]
2025-06-25 21:39:33,905 INFO: Loaded 3 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:141]
2025-06-25 21:39:35,385 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:145]
2025-06-25 21:47:57,069 INFO: No significant duplicate found. Registering as a new complaint. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:943]
2025-06-25 21:47:57,335 INFO: New complaint #7 added to the live detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:969]
2025-06-25 21:48:16,281 WARNING: User 2 attempted to upvote complaint 7 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:820]
2025-06-25 21:49:40,788 INFO: Admin admin001 deleted complaint #4. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:636]
2025-06-25 22:09:15,895 WARNING: User 2 attempted to upvote complaint 7 again. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:820]
2025-06-25 22:10:22,889 INFO: Duplicate detected with confidence 0.95. Original report ID: 7 [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:941]
2025-06-25 22:11:41,534 INFO: Admin admin001 deleted complaint #8. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:636]
